乜春	7464
呼籲	7463
怡	7463
小氣	7462
邪惡	7460
西環	7452
深夜	7451
撻	7449
人為	7446
搞唔掂	7445
男神	7440
規矩	7437
光頭	7436
執著	7433
譚	7431
大哥	7427
咸濕	7426
想法	7417
顧	7408
高鐵	7407
脆	7404
今個月	7404
階段	7400
堯	7398
老屈	7396
妓	7395
謝謝	7393
煩惱	7393
焦土	7390
落力	7388
保證	7388
普遍	7387
信念	7378
荷蘭	7374
夠做	7369
出入	7363
得切	7360
阿根廷	7359
來回	7358
鳴	7356
生物	7355
存在感	7354
離地	7353
瓜	7352
樓梯	7349
塞車	7347
意大利	7345
分散	7344
致	7335
萬一	7331
許	7329
被動	7328
難搞	7326
俄羅斯	7319
字頭	7317
神父	7314
凌	7309
棟	7308
忌	7307
原則	7302
還好	7299
到會	7296
議會	7292
歐美	7289
平行	7275
確認	7274
芬	7272
搞錯	7271
假期	7271
平手	7269
評價	7267
浮	7267
扶	7261
抵制	7260
皇帝	7257
冇嘢	7257
選民	7257
姜	7253
有意	7250
P牌	7246
劣	7243
白色恐怖	7239
見面	7237
主隊	7236
經理	7233
打丁	7229
差別	7228
全程	7227
揮	7212
整體	7209
呼吸	7209
可能性	7206
演技	7205
靈魂	7204
冚家剷	7203
盲反	7203
輕輕	7200
宜	7200
輪到	7189
加一	7187
順手	7185
黑鬼	7178
見識	7177
搜	7176
無線	7176
綠帽	7174
光頭佬	7160
之下	7157
脾氣	7154
強大	7153
安全感	7151
穎	7148
阿哥	7145
獅子	7137
食女	7129
金錢	7121
良好	7120
藝術	7120
尖	7110
聽聞	7108
得啖笑	7108
大頭	7107
饅頭	7107
討	7100
銅	7093
推翻	7089
個勢	7085
姬	7079
同日	7073
爆頭	7067
救命	7066
下半	7066
提防	7064
起來	7063
憤怒	7061
市區	7061
全身	7056
蝗蟲	7054
一哥	7050
禮貌	7050
回報	7049
新疆	7048
街頭	7047
失業	7047
原價	7045
又再	7038
困難	7038
新會	7030
水準	7029
隧道	7029
納	7026
齊上齊落	7020
警暴	7020
法例	7019
編劇	7014
罷買	7012
出水	7010
心口	7010
集團	7006
紅磡	7002
十月	7001
嗚	7000
記招	6998
正經	6993
位數	6986
煲底	6983
仆街仔	6983
感到	6982
年齡	6973
超過	6971
機構	6969
病人	6969
無理	6969
打波	6966
喵	6966
同情	6966
國旗	6959
儀	6959
有錢佬	6959
U	6958
一國兩制	6952
遺憾	6944
喱	6941
樂觀	6938
彎	6938
藉	6937
嘆	6936
%	6936
台北	6935
抵屌	6935
彭	6933
基因	6932
仇恨	6931
混亂	6930
乳	6928
屬性	6927
榜	6924
迫害	6921
耶撚	6919
鹽	6916
振	6911
踏	6909
創	6905
睇唔起	6899
十二碼	6893
恒	6893
投入	6891
執行	6890
體諒	6889
無能	6887
上心	6880
好幾	6876
岸	6875
閒	6874
發脾氣	6868
核爆	6866
首都	6862
長遠	6860
出軌	6856
顯示	6850
事主	6847
前後	6844
癲狗	6844
商業	6844
間中	6831
海關	6818
厹	6818
國難	6814
流出	6810
坤	6809
退出	6805
數學	6802
放下	6801
世上	6795
宣	6788
義工	6784
神秘	6778
初戀	6778
貢	6776
練習	6774
寵物	6773
有理	6771
稿	6762
開車	6757
罩	6757
碼頭	6756
達成	6755
單純	6754
煲大	6752
寒	6747
天橋	6745
認證	6743
挨	6741
表面	6739
慶	6734
決心	6727
亡	6726
有力	6725
壇	6722
沉默	6721
到場	6720
無上	6720
確定	6718
在意	6718
講到尾	6709
黑白	6704
紙巾	6703
腥	6702
吞	6700
提議	6697
櫃	6697
過癮	6696
行程	6694
佔領	6689
上手	6688
暗瘡	6688
遍地開花	6686
手腳	6686
適應	6681
解鎖	6679
導演	6670
e	6669
操作	6668
帳	6667
突發	6667
一面	6666
清晰	6663
嚟緊	6662
籃球	6660
估計	6658
有線	6658
維穩	6658
值錢	6656
支爆	6655
西方	6653
吹雞	6651
在場	6650
港隊	6647
代理	6645
開場	6641
諾	6640
低能	6639
老老實實	6638
黃牛	6628
回血	6627
感覺上	6625
趙	6625
教會	6623
媒	6623
星期三	6622
一月	6620
冒	6620
入邊	6620
証明	6619
學生妹	6618
呂	6618
出年	6618
造成	6614
ge	6610
拋	6608
P	6603
孝	6601
人格	6596
價位	6596
基本法	6595
澄清	6589
走佬	6589
精靈	6588
幫拖	6586
踢爆	6585
心理準備	6583
回頭	6583
共同	6580
變相	6580
臨尾	6579
宿	6575
進度	6571
勇敢	6565
偷笑	6563
集中營	6562
專一	6562
少數	6559
學術	6559
禍	6558
青山	6556
空姐	6556
神奇	6554
意粉	6547
挽	6544
邦	6543
自發	6542
打後	6541
大鑊	6539
順眼	6526
前提	6525
葡萄	6525
童	6522
足總	6522
重心	6518
誠意	6517
維護	6514
年尾	6513
街市	6512
貿易戰	6510
膊頭	6509
可樂	6508
區議會	6508
辦	6507
夾埋	6501
榮光	6501
陷	6498
和波	6496
存	6490
召	6489
欺凌	6487
鞭	6487
開市	6480
包裝	6479
負擔	6475
烈士	6472
嚴	6471
柔	6471
柴	6466
講到明	6463
強調	6459
梳	6458
入貨	6456
冇理由	6449
戰士	6447
變化	6445
嗲	6444
身為	6444
期間	6442
阿爺	6440
全能	6440
昆	6439
補習	6438
留守	6437
錯過	6431
落水	6431
算數	6431
搞清楚	6430
好朋友	6428
自拍	6427
怎麼	6427
題目	6426
不再	6424
水手	6422
當地	6422
聲援	6413
九龍灣	6413
紋身	6412
合照	6412
心急	6411
難民	6400
陣容	6400
符合	6399
家屬	6398
一致	6397
耐性	6394
發癲	6391
月台	6388
五月	6387
放火	6382
跳閘	6381
後者	6378
競爭	6375
仆你個街	6373
單刀	6370
嬌	6369
蕭	6367
戀愛	6359
保留	6354
哋	6354
釣	6349
自稱	6349
咪搞	6349
之中	6347
鮑	6346
差在	6342
實體	6337
越嚟越	6334
竹	6333
評分	6331
疑	6323
瑪	6320
風氣	6320
注定	6315
鍊	6308
六月	6308
手術	6304
入侵	6300
港台	6290
受到	6290
外掛	6288
上台	6288
天文	6287
伍	6285
網站	6283
壽司	6281
居屋	6276
有時候	6276
前日	6271
資金	6271
亮	6268
難道	6268
韓文	6259
遭	6258
喉	6258
立法	6257
好做	6257
游水	6257
債	6254
加密	6253
失分	6253
會心	6253
九龍塘	6253
教授	6252
際	6252
定位	6250
觀察	6249
勾結	6245
邊啲	6239
加強	6234
府	6230
崩	6225
依賴	6223
上個月	6223
兇	6221
部署	6217
肺	6205
劇場	6204
幼稚園	6202
症	6202
審	6200
悟	6199
馬上	6199
籃	6197
指定	6193
客觀	6190
台妹	6188
煩膠	6187
依度	6187
鼠	6186
為了	6181
包圍	6181
跪低	6180
X	6179
編	6179
異性	6175
轉行	6174
駕	6172
埋身	6169
有趣	6168
打邊爐	6164
誠實	6163
低調	6162
六四	6161
由頭	6160
變身	6158
白金	6154
口水	6154
荷	6153
舞台	6151
夠力	6148
死者	6143
公義	6143
流血	6142
下體	6135
瞓覺	6129
贊	6129
孤獨	6128
話時話	6126
非法	6118
莎	6117
轉工	6115
煎	6115
毫無	6115
東西	6112
忽然	6109
好像	6108
引起	6106
戰力	6100
老人	6100
主持	6100
茅	6099
難怪	6092
天堂	6091
上路	6091
嗱	6090
微	6081
仔仔	6079
陣地	6078
上腦	6076
申	6075
威力	6075
人仔	6074
險	6070
星星	6069
禁止	6067
違反	6066
可怕	6066
特價	6064
大西北	6064
小圈子	6064
載	6063
示	6063
倫敦	6063
毅進	6058
大雨	6058
醒目	6056
懶得	6051
損失	6051
牛肉	6048
攻勢	6045
論壇	6044
券	6043
由頭到尾	6040
文明	6040
預備	6036
發動	6031
崩潰	6028
徐	6025
模	6024
賣廣告	6022
加價	6019
初初	6016
撲	6016
有腦	6015
第一時間	6013
瑞士	6013
茶記	6012
過期	6012
一戰	6009
難受	6008
笑容	6008
廳	6007
日頭	6006
腫	6002
領先	5999
揚	5999
淆底	5999
冇心	5999
扮工	5997
確實	5996
細節	5995
Q	5993
比利時	5992
首期	5990
舒	5987
製	5987
胃	5984
做戲	5983
宣言	5981
大事	5981
包容	5979
成份	5977
聞到	5976
程序	5974
下世	5972
偽毒	5971
聊	5968
失控	5962
謙	5961
容許	5960
精華	5958
幽默	5955
指教	5953
皆	5950
咳	5947
下台	5944
好嘢	5942
過海	5942
劈	5940
等陣	5940
入行	5938
鬼叫	5937
精英	5935
煽動	5929
為乜	5920
正苦	5919
人氣	5918
虐	5917
額	5911
彩虹	5910
逢	5910
權利	5908
迪士尼	5904
伊朗	5904
握	5903
社交	5902
得分	5902
貪心	5901
實用	5899
深度	5898
友好	5895
分裂	5894
這麼	5891
區議員	5890
卜	5889
秒回	5886
握手	5884
企業	5881
襲擊	5878
可行	5877
鬼妹	5875
婆婆	5869
斜	5867
分店	5865
上升	5860
充滿	5858
極度	5857
越位	5857
舉報	5856
智力	5854
結束	5854
大話	5852
珍	5849
好味	5849
石頭	5847
中計	5846
反駁	5846
馮	5843
可疑	5843
恆	5842
勞	5840
省	5835
睇定	5834
不論	5833
牛奶	5830
責	5830
核	5821
買下	5820
出力	5818
日期	5817
廣州	5815
非禮	5815
星座	5814
打氣	5813
社區	5809
預計	5809
本土派	5805
坦白	5805
逼害	5803
季尾	5803
立會	5801
太空	5801
睇唔出	5797
綁	5797
論點	5794
承受	5793
公投	5793
始	5792
on9	5790
弱點	5790
何必	5789
密碼	5787
出波	5787
睇樓	5786
大賽	5783
孤	5776
跪求	5775
怕咩	5775
來自	5774
建築	5773
定期	5768
溶	5766
港大	5761
滾	5758
慳返	5756
六合彩	5754
素材	5753
轉移視線	5751
大陸妹	5751
晉	5750
對外	5747
難做	5746
擔	5745
搖	5742
貞	5742
失戀	5742
橫	5741
崇	5736
佩服	5734
魚蛋	5732
刪	5730
爆機	5723
謀殺	5721
無奈	5719
半夜	5717
危機	5715
清泉	5711
京都	5708
人渣	5707
打工仔	5707
深刻	5706
情報	5705
球星	5704
燕	5701
用途	5701
野餐	5701
證實	5700
九巴	5700
別人	5696
圖書館	5691
小組	5691
外面	5687
尊嚴	5684
心跳	5682
配音	5681
杖	5679
星期二	5679
弟	5677
金融	5675
典型	5675
洗白	5673
雪糕	5673
浪漫	5671
法師	5670
出錢	5670
翠	5666
突然間	5665
倒數	5663
嫂	5657
回復	5652
健身	5646
父幹	5644
閂	5640
天光	5634
逗	5632
瘋	5631
跟進	5631
一部分	5629
本事	5627
趕走	5625
造型	5625
殼	5619
裙	5618
中華	5617
行埋	5614
沾	5614
無料	5613
得咗	5612
蓉	5608
算了	5603
如此	5601
睇見	5600
天文台	5599
損	5598
馬鞍山	5595
談	5593
震撼	5592
豹	5592
否認	5590
米蘭	5589
重傷	5585
芝士	5582
大手	5581
極限	5580
背心	5580
預期	5579
硬食	5577
項	5577
梨	5573
死守	5572
睇怕	5569
出席	5569
軍隊	5567
契仔	5567
透明	5563
務	5559
垃圾桶	5557
玻璃心	5556
印尼	5554
高地	5554
舊年	5546
消耗	5545
轉移	5543
有緣	5543
下去	5542
薪	5541
製作	5538
連埋	5536
霖	5536
於是	5536
登入	5533
掌	5531
影響力	5531
比喻	5526
雙重標準	5526
瑞	5524
親生	5522
手動	5520
正能量	5519
過街老鼠	5518
噉	5517
曖昧	5513
高位	5513
入門	5511
重建	5511
好眼	5511
反手	5510
犯賤	5510
陣營	5509
開台	5507
還手	5507
綜藝	5506
手套	5504
藍店	5503
尺	5502
食雞	5502
農	5501
作出	5499
好耐之前	5498
那個	5496
廚	5495
舖頭	5494
空虛	5494
理論上	5490
風景	5484
獎勵	5481
外星人	5481
校園	5480
同感	5475
陰影	5474
識字	5473
回收	5473
無數	5472
打卡	5472
學費	5470
移動	5466
一模一樣	5466
鬧交	5463
講兩句	5462
地步	5462
傷者	5460
感激	5460
究	5454
冇得輸	5451
欲	5451
即日	5450
兩老	5450
竟	5450
一方	5445
景點	5444
戰場	5443
錦	5441
道具	5440
更衣室	5436
埃及	5435
怒	5435
上山	5430
心靈	5429
爭住	5428
老實	5420
人心	5420
總係	5419
返來	5416
傳中	5412
律	5408
早日	5408
銀河	5408
恐懼	5407
個別	5404
大廈	5403
失眠	5401
身高	5401
可恥	5397
現貨	5395
歉	5393
全新	5393
出線	5390
數量	5390
芷	5385
科大	5385
保守	5381
一來	5373
戰略	5371
口音	5371
水晶	5370
恥	5369
匯	5367
團體	5366
需求	5364
准	5364
出身	5361
奪	5361
洲	5360
鎮壓	5360
祭	5359
啫係	5355
指揮	5353
趣	5352
低賤	5351
情人節	5350
解放	5340
耳仔	5338
緣	5334
延	5333
怎	5332
白人	5331
人員	5330
滲透	5329
車長	5328
既有	5325
近期	5325
古代	5324
淚	5322
燒味	5319
車站	5319
代替	5318
檢查	5313
手續費	5312
戇鳩仔	5311
賭波	5310
狗也不屌	5310
鍵盤	5308
收費	5305
下巴	5304
心目中	5303
大快活	5302
逆轉	5294
壞事	5294
温	5294
戈	5292
輯	5292
岡	5290
眼前	5290
顯得	5289
功夫	5283
搞手	5282
尤其係	5280
醫護	5280
焦點	5279
肚痛	5278
哨	5277
永久	5276
薯片	5276
世紀	5271
駒	5267
睇路	5262
比卡超	5260
祖國	5258
乞食	5258
M	5255
提子	5255
體育	5252
片段	5252
圖片	5250
監控	5246
幾廿	5243
裏	5240
外人	5238
亞軍	5236
潮文	5235
停車場	5235
用家	5234
文盲	5234
藤	5233
葵芳	5233
便衣	5230
轉車	5230
固定	5228
姨	5227
再試	5225
領事館	5224
坦克	5224
大家樂	5224
通宵	5223
督	5222
紀	5214
委	5213
星期四	5209
鍵	5209
大風	5203
善良	5202
格仔	5196
可信	5196
混	5195
見證	5194
詠	5192
置頂	5188
創造	5185
西裝	5184
西面	5182
必然	5180
冷門	5179
題材	5178
前期	5177
乘客	5175
甘心	5172
家族	5172
刻意	5168
漫	5168
自首	5167
政府工	5167
屌那星	5165
暴政	5165
他人	5164
絕不	5163
邊忽	5163
起手	5162
快速	5161
私家車	5160
重口	5158
差距	5155
風扇	5154
場面	5154
哲學	5154
丟	5153
陰公	5152
考驗	5152
東鐵	5151
落台	5149
冰島	5149
非法集結	5148
贊成	5148
慧	5145
見工	5142
最初	5141
尾場	5137
封面	5136
車牌	5133
兒童	5130
理念	5129
捕	5127
紅牌	5123
雞蛋	5121
無比	5116
陽光	5110
有聲	5110
中午	5110
肩	5107
瀨屎	5105
條毛	5105
模型	5102
水炮車	5100
收集	5100
奶茶	5098
濫用	5097
菊花	5097
開學	5097
户	5097
對待	5096
自行	5096
粉嶺	5095
增值	5095
牛屎佬	5091
示範	5091
領養	5083
大法	5082
網民	5082
開發	5078
晚上	5078
殺死	5076
伴	5075
外表	5071
怕醜	5071
導	5070
強制	5069
芝	5068
爆發	5066
民心	5064
傷口	5063
好天	5062
鄺	5062
有加	5060
統治	5059
律政司	5059
指示	5058
M記	5058
郁手	5058
實際上	5057
收市	5056
咯	5053
借機	5051
逼人	5049
恐襲	5048
吸收	5048
有意思	5048
大方	5039
籠	5039
地面	5038
轉個頭	5037
箍	5035
信用	5033
避開	5029
隆	5029
桶	5028
就住	5026
傳單	5026
畜牲	5024
啤酒	5024
實驗	5023
龜頭	5023
前者	5022
全職	5012
隨	5008
眼見	5007
睇小	5006
親身	5005
咁滯	5004
測	5003
支線	5003
爪	5001
亨	5000
世界上	4999
茜	4998
寸	4998
乜水	4998
偷偷	4995
大麻	4990
機師	4989
筒	4987
吻	4983
油塘	4983
插水	4982
難睇	4982
陷阱	4981
大家姐	4979
字眼	4979
乜鬼	4979
文章	4978
由於	4977
劏	4974
標題黨	4970
報到	4968
平平	4967
一心	4966
艦	4963
上樓	4963
影衰	4963
癌	4963
冚家	4962
狀況	4961
業績	4959
打倒	4955
間接	4955
疹	4954
喇叭	4953
ac	4952
背囊	4952
鎚	4951
妮	4951
熟悉	4950
還拖	4948
做女	4948
中秋	4947
南區	4945
運費	4943
尋	4936
無差別	4935
咪自	4931
得罪講句	4930
緒	4930
主義	4930
小人	4929
細路仔	4928
嘈交	4927
冇得救	4925
打和	4922
大都	4921
萊	4920
重係	4919
將軍	4918
樓市	4917
杯葛	4917
唔係呀	4914
理智	4911
悔	4911
上限	4910
逆	4910
促	4909
啡	4909
多少	4908
鄉下	4906
海鮮	4906
遞	4904
優點	4904
共享	4903
協助	4900
呎	4898
嘥	4898
中年	4897
猛	4897
被迫	4895
紅底	4893
私家	4892
中路	4890
呃錢	4889
史上	4886
男性	4882
剃	4881
群眾	4881
階	4879
預測	4879
只需	4877
指點	4876
犯罪	4872
超市	4872
另計	4871
其次	4871
緣份	4871
行開	4870
商家	4869
年青人	4869
童年	4866
自豪	4866
幸	4863
中上	4863
眼光	4861
困	4858
疑似	4857
發表	4857
鐵路	4856
事業	4855
埋一份	4854
短期	4854
攤	4854
君子	4852
唔對路	4852
客隊	4850
委任證	4850
雨傘	4848
學院	4844
杰	4844
候	4842
書包	4842
請假	4841
暫停	4839
靖	4838
復合	4836
湊	4836
離譜	4832
水魚	4832
今鋪	4832
收息	4831
手感	4830
睇書	4824
黑仔	4824
深入	4818
手勢	4818
炒價	4817
擇	4816
灰心	4815
家變	4813
港紙	4812
總結	4810
單係	4805
拯救	4803
南韓	4802
淡友	4801
成效	4799
數值	4799
下晝	4798
妍	4792
廣傳	4791
替	4789
洗版	4785
嘉賓	4785
方案	4782
公關	4779
面具	4778
餸	4778
真心膠	4777
復出	4776
淋病	4775
殺手	4774
指責	4774
主觀	4772
復仇	4771
出色	4771
喪	4766
犀利	4765
實質	4765
格硬	4764
恐怖分子	4763
終點	4763
妻	4761
賭仔	4761
應對	4758
鮮	4756
雪櫃	4754
中東	4753
揮手	4751
坐低	4750
畜生	4747
教畜	4742
吐	4741
催	4741
標籤	4739
猩猩	4737
潔	4736
週年	4736
瞓醒	4736
訊息	4736
錯字	4735
想起	4734
復刻	4732
幼稚	4732
側	4731
冇波	4729
打扮	4728
私怨	4725
開戰	4723
夜期	4720
隱藏	4719
肚腩	4717
官員	4715
口交	4715
永續	4713
頂級	4709
心得	4707
真是	4707
挖	4706
濫	4706
外資	4704
入閘	4702
發明	4701
會考	4700
中途	4699
機械人	4698
頂多	4698
散步	4695
污染	4693
帖	4692
售	4689
行行	4687
詳情	4687
廁	4687
疾	4684
好飲	4683
旅	4683
日出	4683
事發	4682
吹風	4681
逃避	4681
綜援	4681
情節	4679
彥	4679
須	4677
放生	4676
英格蘭	4676
摺埋	4675
烏克蘭	4674
開名	4668
國籍	4665
第三者	4665
美女	4664
出貨	4663
自治	4663
乞人憎	4663
啤	4660
紀念	4660
劏房	4660
驚人	4653
怨婦	4651
蟻	4648
橫掂	4648
高潮	4645
學生會	4644
煮飯	4643
厘	4636
引戰	4636
好耐冇見	4636
奧運	4635
積極	4634
中學雞	4634
冇朋友	4632
月餅	4630
禁制令	4627
外圍	4626
人唔笑狗都吠	4626
寺	4626
扭曲	4622
跟著	4620
人道	4620
舟	4617
效率	4616
報名	4616
乜乜乜	4614
警棍	4613
大件事	4612
白卡	4611
射門	4608
過年	4606
礦	4606
輪換	4605
歪	4604
利是	4604
黑絲	4602
賭場	4602
單獨	4600
入錢	4600
接收	4600
隱形	4599
盈	4598
屙屎	4597
內文	4596
行李	4592
姊妹	4590
突出	4588
漢堡	4588
性感	4588
打劫	4588
平行時空	4587
中招	4586
神科	4586
親人	4585
坡	4583
擦	4582
綫	4579
只得	4577
供樓	4576
乘	4576
帶領	4573
物理	4571
資助	4571
月頭	4570
信仰	4568
提高	4568
高度	4567
治療	4566
東亞	4566
焦	4565
眼睛	4564
次數	4564
話晒	4562
宅	4561
註冊	4561
情願	4560
清純	4559
做功課	4559
孖	4559
瑞典	4558
恐嚇	4555
浦	4554
一本	4553
畢竟	4552
上線	4551
逃生	4550
室內	4547
聯合	4547
鍵盤戰士	4547
爛尾	4546
丙	4546
擁抱	4545
神獸	4544
堅定	4543
潤	4542
剝	4541
似樣	4539
警車	4539
民選	4537
金毛	4536
散仔	4536
間諜	4536
意志	4535
傳奇	4535
盲撐	4532
依排	4532
㗎嘛	4532
齊心	4532
一眾	4530
課程	4529
食嘢	4527
津	4526
過世	4526
績	4525
鴻	4525
岳	4520
列車	4518
推出	4517
電單車	4517
欄	4516
想話	4516
著緊	4512
冷處理	4509
副本	4508
電台	4508
掙扎	4506
層次	4506
時勢	4502
土地	4499
打鬥	4498
教大	4494
余	4494
特殊	4490
挑釁	4490
營養	4487
獨裁	4486
泳	4486
召集	4485
月入	4485
拒	4483
桃	4483
鑽石	4482
神作	4479
輕鐵	4477
心臟	4476
薯條	4476
威威	4474
巴士站	4471
不妨	4470
御	4469
畫風	4468
電梯	4468
冇影	4467
中槍	4466
旨意	4464
享	4464
誤	4463
狗官	4462
充	4461
隨機	4460
歐盟	4460
冷血	4460
森林	4459
世事	4458
監獄	4457
專科	4456
散播	4455
高大	4454
報復	4454
洋	4452
咦	4450
抆	4448
強勢	4448
合埋	4447
合體	4447
生果	4442
股市	4441
老麥	4441
薩	4439
早起	4438
全體	4438
懦夫	4434
吖嘛	4432
人間	4431
它	4431
亞視	4431
人等	4431
現任	4430
憂	4429
企位	4426
算吧啦	4426
懶人包	4425
勇者	4422
奶粉	4422
人群	4421
是非	4420
情人	4420
低級	4418
女子	4416
濕疹	4416
世代	4415
確保	4414
騎師	4413
私隱	4411
翔	4409
魔王	4407
到嘔	4407
頭痛	4406
機械	4406
分組	4405
脹	4401
藥房	4400
雞翼	4400
得把口	4396
繩	4396
假如	4395
支持者	4395
但是	4394
民生	4394
過來人	4394
武裝	4393
偷拍	4393
時段	4392
喪屍	4391
堅守	4387
亂講	4386
幸運	4385
心水清	4384
抗議	4384
傾向	4383
人命	4383
被告	4382
中港	4380
鳩噏	4379
心事	4379
幹	4378
創作	4372
完結	4370
長大	4369
一眼	4367
實彈	4366
影片	4365
大膽	4364
馬車	4364
聽話	4362
犯規	4358
途	4358
直至	4357
火力	4357
紫色	4357
打架	4351
泉	4350
鄰居	4349
為之	4347
換衫	4346
等待	4346
應付	4345
長命	4343
冥	4340
默默	4339
晏晝	4338
規則	4338
扇	4335
黑幫	4334
原罪	4334
盲目	4332
梯	4331
宋	4331
協會	4330
索性	4330
街邊	4329
同志	4329
會否	4329
尊	4324
鎮	4323
侯	4323
當選	4322
馬場	4322
孩子	4321
頂唔住	4317
唔妥	4316
管治	4316
發出	4316
上訴	4315
山頂	4311
戇鳩鳩	4307
逃	4305
細力	4305
啱啱好	4303
娘娘	4303
電競	4297
之嘛	4297
慾	4296
自願	4295
願望	4291
雜種	4290
打俾	4288
文革	4286
實現	4285
殘忍	4285
兇手	4282
北海道	4279
過後	4279
中二病	4279
身分證	4279
局長	4279
時光	4279
豬隊友	4278
事前	4275
自閉	4275
斷線	4272
卡數	4271
夠薑	4269
電視台	4269
國會	4268
出血	4268
羽	4267
追數	4266
惡魔	4266
晨早	4265
鹹	4264
版權	4263
睇唔過眼	4260
備	4257
爸打	4252
上門	4250
氏	4250
熱情	4250
出兵	4249
刃	4244
受害人	4241
為什麼	4240
帝國	4239
專用	4237
獵人	4237
自大	4236
武警	4236
大路	4235
回來	4234
傻豬	4233
重口味	4232
在於	4231
天空	4230
右翼	4226
大中華	4224
飲管	4223
秦	4223
來源	4222
賭錢	4222
客氣	4221
實物	4215
收兵	4215
蘿莉	4214
撤退	4213
民眾	4211
筋	4210
隻揪	4209
煙花	4208
國人	4207
受歡迎	4202
小丑	4202
卧	4202
打靶	4201
有行	4201
硬件	4199
總部	4199
不得	4199
辛苦晒	4199
形勢	4198
大堂	4197
屯公	4197
反思	4197
鳳	4194
嘟	4193
防止	4191
飲茶	4191
萌	4189
自身	4189
天佑	4189
拔	4188
人鏈	4187
均	4187
細心	4186
掘	4186
樣子	4186
途徑	4185
開聲	4183
殘體字	4183
好戲	4181
柴灣	4181
發起	4179
掉轉	4178
得嗰	4174
擺到明	4172
極速	4172
戲份	4169
鯨	4168
推進	4167
紅隧	4166
單一	4165
涉	4165
消滅	4164
大脾	4163
粉絲	4163
墮	4163
過來	4160
戒嚴	4160
形式	4160
有平	4160
地盤佬	4156
打出	4156
大局	4155
刀手	4152
蔣	4149
高清	4148
正視	4147
顏	4146
贏得	4146
黑心	4145
裂	4145
航	4143
悠	4142
洗底	4141
高興	4140
邀請	4139
供應	4139
控球	4138
無效	4136
墨西哥	4130
醒起	4129
公路	4129
賽事	4129
國民黨	4128
元素	4126
搞亂	4125
光明正大	4122
七月	4121
出自	4120
賠率	4119
網頁	4115
時刻	4114
食水	4114
勾	4111
號碼	4109
上高	4109
祥	4108
份量	4106
恐	4106
定啦	4101
阿爸	4101
趕住	4101
死忠	4100
跟手	4099
講解	4097
渡	4096
爆料	4096
聖誕節	4095
簽到	4095
馬達	4095
去飲	4094
心意	4094
單拖	4093
誤導	4091
會計	4090
死心	4090
執笠	4090
育	4088
巨頭	4084
理據	4083
機制	4083
19	4083
萬歲	4082
襪	4082
減價	4082
內戰	4079
議	4078
外援	4078
啞	4077
回答	4072
只求	4072
合理化	4071
昇	4071
荃	4070
睇唔開	4067
文科	4067
奪冠	4065
內疚	4062
公子	4061
談判	4060
打爛	4060
左翼	4060
適當	4059
管理層	4057
停留	4055
前度	4054
劑	4053
重組	4053
織	4052
用力	4051
妙	4051
菲律賓	4050
説	4050
歡樂	4049
修訂	4047
南美	4046
董	4045
樂壇	4043
熊貓	4043
甜品	4043
這些	4042
等同	4041
相比	4041
視乎	4040
雞蟲	4039
心聲	4039
觀念	4039
愛滋	4038
脷	4036
食飽	4036
吸引力	4035
人妻	4034
安樂	4033
激嬲	4033
定性	4031
北區	4030
蕉	4028
名校	4028
地震	4027
焗住	4027
買賣	4025
出招	4024
年頭	4024
笠水	4022
八月	4022
聯合國	4019
號召	4019
冒險	4018
品牌	4017
死撐	4017
嬸	4017
親自	4017
掉落	4016
上緊	4014
掣	4014
港股	4012
唔關你事	4011
專注	4011
貨車	4009
次序	4009
腦細	4007
扒	4006
各種	4005
達到	4004
天地	4004
刑事	4002
內政	4002
倒水	4002
一於	3998
成交	3996
外傳	3995
細妹	3995
盔	3994
層面	3992
真理	3991
剋	3990
啱聽	3989
司法	3988
拍戲	3987
友誼	3983
長傳	3981
州	3981
道路	3981
做手術	3980
起步	3978
主題曲	3977
人情	3974
幾多歲	3972
阿妹	3969
指出	3968
懷	3968
下降	3968
講呢啲	3967
聖經	3967
降臨	3966
美元	3964
油麻地	3963
可悲	3963
女團	3963
未至於	3962
落樓	3962
毒瘤	3961
伴侶	3959
尤其是	3958
身體健康	3958
矢	3957
前世	3956
出邊	3956
不公	3954
早已	3952
走唔甩	3951
零食	3951
獲得	3951
雕	3949
嫌棄	3948
變做	3948
世界大戰	3946
發言	3946
巡	3944
貼地	3943
眼瞓	3940
的士佬	3939
拎走	3937
同類	3937
連結	3937
同步	3936
狠	3929
操控	3926
干預	3926
世人	3926
推廣	3924
係波	3924
絆	3924
垃圾車	3923
惡意	3923
踩單車	3922
親中	3922
事務	3921
手臂	3921
歸來	3921
有罪	3919
多餘	3917
芯	3917
碰	3915
整理	3914
唔見得	3914
收視	3913
大帝	3911
側邊	3907
計數	3907
名字	3903
承擔	3900
加盟	3897
勤	3896
大王	3895
成都	3894
貼紙	3893
一塊	3892
完勝	3889
黃埔	3888
車路士	3887
啪啪啪	3885
商店	3885
毛巾	3883
剩低	3879
壯	3879
正價	3877
N	3875
小店	3874
毀	3874
驚死	3874
起樓	3874
基礎	3872
接手	3872
襲	3868
公審	3867
男子	3867
晨	3866
高調	3866
馬拉	3864
廣東	3863
收購	3862
搞法	3861
乎	3861
醒覺	3856
潮流	3856
霧	3855
牙醫	3853
分數	3852
水泡	3852
塘	3851
學位	3850
粵語	3849
牛屎	3848
提名	3846
狗隻	3843
少有	3843
扎	3843
運輸	3842
蘇聯	3840
身分	3840
